"slider_crank_v2"

"Time      "	".JOINT_3.Element_Force.X"	".JOINT_3.Element_Force.Y"	".JOINT_3.Element_Force.Mag"
1.491000e+00	-3.082341e+00	-8.302905e-01	3.192211e+00
1.492000e+00	-3.206442e+00	-8.998406e-01	3.330313e+00
1.492835e+00	1.218641e+02	7.174824e+01	1.414167e+02
1.493000e+00	-5.285501e+00	-2.108867e+00	5.690680e+00
1.494000e+00	-5.226672e+00	-2.081187e+00	5.625783e+00
1.495000e+00	-5.182985e+00	-2.060274e+00	5.577461e+00
1.495566e+00	-3.583337e+00	-1.134275e+00	3.758575e+00
1.495828e+00	-5.169996e+00	-2.053648e+00	5.562943e+00
1.496000e+00	-5.206574e+00	-2.071049e+00	5.603361e+00
1.497000e+00	-5.176946e+00	-2.056067e+00	5.570294e+00
1.497463e+00	1.692627e-01	1.037154e+00	1.050875e+00
1.497730e+00	-4.045513e+00	-1.404622e+00	4.282422e+00
1.498000e+00	-2.815048e+00	-6.881058e-01	2.897927e+00
1.498500e+00	-5.129735e+00	-2.032332e+00	5.517659e+00
1.498833e+00	-2.934236e+00	-7.555241e-01	3.029944e+00
1.499000e+00	-3.106747e+00	-8.577666e-01	3.222986e+00
1.499354e+00	-3.486883e+00	-1.078052e+00	3.649733e+00
1.499677e+00	-2.803320e+00	-6.825383e-01	2.885214e+00
1.499929e+00	-3.627505e+00	-1.161673e+00	3.808973e+00
1.500000e+00	-3.720473e+00	-1.214787e+00	3.913774e+00
1.501000e+00	-3.672312e+00	-1.188710e+00	3.859910e+00
1.502000e+00	-3.135560e+00	-8.788861e-01	3.256405e+00
1.502548e+00	1.712503e+01	1.086809e+01	2.028256e+01
1.502831e+00	-6.436719e-01	5.662239e-01	8.572769e-01
1.503000e+00	-3.339665e+00	-9.979666e-01	3.485584e+00
1.503723e+00	-3.583291e+00	-1.140775e+00	3.760498e+00
1.504000e+00	-2.332825e+00	-4.160995e-01	2.369644e+00
1.504333e+00	-3.462955e+00	-1.074138e+00	3.625718e+00
1.505000e+00	-3.492477e+00	-1.089784e+00	3.658555e+00
1.506000e+00	-3.388359e+00	-1.031343e+00	3.541842e+00
1.507000e+00	1.107855e+01	7.337812e+00	1.328826e+01
1.507342e+00	-3.723686e+00	-1.228359e+00	3.921059e+00
1.508000e+00	-3.454504e+00	-1.072213e+00	3.617076e+00
1.509000e+00	4.692981e+00	3.635078e+00	5.936149e+00
1.509316e+00	-1.624749e+00	-1.808141e-02	1.624850e+00
1.510000e+00	-4.459653e+00	-1.654318e+00	4.756603e+00
1.510306e+00	2.904085e+00	2.599147e+00	3.897342e+00
1.510768e+00	-1.189009e+00	2.297411e-01	1.211001e+00
1.511000e+00	-4.402694e-01	6.628186e-01	7.957171e-01
1.511346e+00	-1.813170e+00	-1.294590e-01	1.817786e+00
1.511673e+00	-1.991660e+00	-2.325340e-01	2.005188e+00
1.512000e+00	-2.151550e+00	-3.258349e-01	2.176082e+00
1.512448e+00	-2.755832e-01	7.550070e-01	8.037298e-01
1.512741e+00	-1.850215e+00	-1.472899e-01	1.856068e+00
1.513000e+00	-3.006200e+00	-8.207765e-01	3.116234e+00
1.513628e+00	-1.252019e+00	1.822308e-01	1.265212e+00
1.514000e+00	-1.924828e+00	-1.974578e-01	1.934930e+00
1.514297e+00	1.979254e-01	1.020295e+00	1.039316e+00
1.514649e+00	-5.047135e-02	8.753855e-01	8.768398e-01
1.515000e+00	4.919596e+00	3.729244e+00	6.173304e+00
1.515495e+00	-1.517476e+00	3.216718e-02	1.517817e+00
1.515748e+00	-1.654551e+00	-4.202532e-02	1.655085e+00
1.516000e+00	-4.658821e+00	-1.776329e+00	4.985976e+00
1.516505e+00	-2.494666e+00	-5.266099e-01	2.549642e+00
1.517000e+00	-2.485858e+00	-5.286157e-01	2.541441e+00
1.518000e+00	-2.566014e+00	-5.761546e-01	2.629901e+00
1.519000e+00	-2.629953e+00	-6.152756e-01	2.700966e+00
1.519558e+00	1.098029e+02	6.370107e+01	1.269429e+02
1.519878e+00	-4.535295e+00	-1.704832e+00	4.845138e+00
1.520000e+00	-4.563197e+00	-1.716823e+00	4.875474e+00
1.520259e+00	1.532969e+01	9.648201e+00	1.811318e+01
1.520572e+00	-3.567525e+00	-1.148299e+00	3.747776e+00
1.521000e+00	-3.481100e+00	-1.101509e+00	3.651216e+00
1.521359e+00	-3.043099e+00	-8.524316e-01	3.160236e+00
1.522000e+00	1.007798e+01	6.628613e+00	1.206251e+01
1.523000e+00	-2.121035e+00	-3.265935e-01	2.146032e+00
1.524000e+00	-3.896448e+00	-1.339233e+00	4.120176e+00
1.524256e+00	-3.269180e+00	-9.837853e-01	3.413997e+00
1.524768e+00	-3.245797e+00	-9.702533e-01	3.387712e+00
1.525000e+00	-3.063777e+00	-8.677517e-01	3.184293e+00
1.525275e+00	-3.005391e+00	-8.348947e-01	3.119202e+00
1.526000e+00	-2.908168e+00	-7.819497e-01	3.011460e+00
1.527000e+00	-3.029879e+00	-8.531281e-01	3.147697e+00
1.527389e+00	3.885651e+01	2.284644e+01	4.507536e+01
1.527722e+00	2.928312e-01	1.024252e+00	1.065290e+00
1.528000e+00	-1.876952e+00	-1.993046e-01	1.887504e+00
1.529000e+00	-4.214885e+00	-1.519890e+00	4.480549e+00
1.529893e+00	-3.684595e+00	-1.229177e+00	3.884214e+00
1.530000e+00	-4.130923e+00	-1.477882e+00	4.387330e+00
1.530321e+00	-4.018008e+00	-1.412152e+00	4.258939e+00
1.531000e+00	-4.103757e+00	-1.460554e+00	4.355920e+00
1.532000e+00	-4.097366e+00	-1.452087e+00	4.347064e+00
1.532290e+00	-4.033544e+00	-1.422933e+00	4.277173e+00
1.533000e+00	-2.498956e+00	-5.612062e-01	2.561198e+00
1.533668e+00	6.910934e+00	4.699558e+00	8.357443e+00
1.533957e+00	-1.357911e+00	7.200476e-02	1.359819e+00
1.534000e+00	-4.911254e-01	5.623413e-01	7.466136e-01
1.535000e+00	-6.509459e-03	8.262843e-01	8.263101e-01
1.536000e+00	4.316001e-01	1.066412e+00	1.150441e+00
1.536714e+00	-1.840678e-01	7.197295e-01	7.428942e-01
1.537000e+00	4.542464e+00	3.340719e+00	5.638651e+00
1.537645e+00	-2.592338e+00	-6.196265e-01	2.665361e+00
1.538000e+00	-2.636096e+00	-6.467320e-01	2.714271e+00
1.538475e+00	4.711902e+00	3.421072e+00	5.822865e+00
1.539000e+00	3.585275e+00	2.794428e+00	4.545659e+00
1.539512e+00	3.086928e+00	2.515739e+00	3.982219e+00
1.540000e+00	2.628184e+00	2.259085e+00	3.465663e+00
1.541000e+00	1.813898e+00	1.803773e+00	2.558090e+00
1.542000e+00	1.126634e+00	1.418878e+00	1.811772e+00
1.543000e+00	-3.595507e+00	-1.176887e+00	3.783217e+00
1.544000e+00	-3.487938e+00	-1.126956e+00	3.665479e+00
1.545000e+00	-3.384547e+00	-1.078662e+00	3.552277e+00
1.546000e+00	-3.277580e+00	-1.028864e+00	3.435271e+00
1.547000e+00	-3.190872e+00	-9.873440e-01	3.340136e+00
1.548000e+00	-3.065937e+00	-9.302966e-01	3.203970e+00
1.548506e+00	3.482599e+01	1.961636e+01	3.997063e+01
1.548835e+00	-3.329585e+00	-1.031463e+00	3.485693e+00
1.549000e+00	-3.091747e+00	-9.343015e-01	3.229833e+00
1.550000e+00	-3.092474e+00	-9.281987e-01	3.228769e+00
1.551000e+00	-2.927817e+00	-8.557965e-01	3.050328e+00
1.551310e+00	1.044386e+01	6.346567e+00	1.222101e+01
1.551758e+00	6.601409e+01	3.609638e+01	7.523835e+01
1.552000e+00	6.463323e+00	4.166099e+00	7.689664e+00
1.552681e+00	-3.101817e+00	-9.141934e-01	3.233731e+00
1.553000e+00	-2.371466e+00	-5.330533e-01	2.430637e+00
1.554000e+00	-2.951525e+00	-8.473674e-01	3.070755e+00
1.554624e+00	-1.519741e+00	-8.356570e-02	1.522037e+00
1.555000e+00	-2.015462e+00	-3.516628e-01	2.045912e+00
1.555333e+00	-1.268077e+00	4.279648e-02	1.268799e+00
1.556000e+00	-9.343399e-01	2.129991e-01	9.583109e-01
1.556273e+00	-1.499736e+00	-7.562355e-02	1.501642e+00
1.557000e+00	-1.378608e+00	-3.187191e-02	1.378976e+00
1.558000e+00	-9.541817e-01	1.846397e-01	9.718820e-01
1.558750e+00	3.411412e+01	1.862191e+01	3.886578e+01
1.559000e+00	3.059911e+00	2.321853e+00	3.841101e+00
1.559290e+00	-2.108921e+00	-4.198673e-01	2.150311e+00
1.559716e+00	-1.167173e-01	6.236782e-01	6.345060e-01
1.560000e+00	-1.590032e+00	-1.499250e-01	1.597084e+00
1.560556e+00	-5.582610e-01	3.832864e-01	6.771745e-01
1.561000e+00	-6.951960e-01	3.076619e-01	7.602331e-01
1.562000e+00	-8.689965e-01	2.119087e-01	8.944614e-01
1.562667e+00	-5.856881e-01	3.516760e-01	6.831593e-01
1.563000e+00	1.350383e+01	7.647549e+00	1.551897e+01
1.563667e+00	-2.338706e+00	-5.572989e-01	2.404189e+00
1.563920e+00	-1.150594e+00	1.173269e-01	1.156560e+00
1.564000e+00	-1.203057e+00	4.378311e-02	1.203854e+00
1.564261e+00	-1.000327e+00	1.497660e-01	1.011476e+00
1.564626e+00	-9.374476e-01	1.618830e-01	9.513223e-01
1.564949e+00	-6.385943e-01	3.109532e-01	7.102778e-01
1.565000e+00	-5.749226e-01	3.448625e-01	6.704224e-01
1.565252e+00	-3.354006e-01	4.676263e-01	5.754719e-01
1.565505e+00	4.580566e+00	2.985527e+00	5.467628e+00
1.565756e+00	2.412910e+00	1.843458e+00	3.036523e+00
1.566000e+00	-5.727725e-01	3.321547e-01	6.621141e-01
1.566256e+00	-4.645204e-01	3.893084e-01	6.060861e-01
1.566659e+00	-4.039217e-01	4.189765e-01	5.819743e-01
1.567000e+00	8.486962e-02	6.649278e-01	6.703222e-01
1.567439e+00	9.833876e-01	1.116093e+00	1.487520e+00
1.567753e+00	2.668916e+00	1.907870e+00	3.280714e+00
1.568000e+00	4.128435e+00	2.768626e+00	4.970842e+00
1.568269e+00	-3.833919e-01	3.976796e-01	5.523934e-01
1.568551e+00	1.085663e-01	6.714084e-01	6.801293e-01
1.568835e+00	5.064535e-01	8.622595e-01	9.999935e-01
1.569000e+00	1.936937e-01	7.006978e-01	7.269766e-01
1.569275e+00	-2.678660e-01	5.016353e-01	5.686741e-01
1.569742e+00	1.574293e+00	1.395801e+00	2.103963e+00
1.570000e+00	-1.189078e+00	-1.011173e-02	1.189121e+00
1.570537e+00	8.499388e+00	4.881058e+00	9.801241e+00
1.570894e+00	4.625919e+00	2.932907e+00	5.477323e+00
1.571000e+00	2.910349e+00	2.053958e+00	3.562145e+00
1.571308e+00	6.645994e-01	9.194442e-01	1.134491e+00
1.572000e+00	-1.274989e+00	-6.341126e-02	1.276565e+00
1.572950e+00	1.135358e+00	1.121108e+00	1.595594e+00
1.573000e+00	9.404969e+00	5.283188e+00	1.078728e+01
1.573332e+00	5.505315e-01	8.366007e-01	1.001492e+00
1.573687e+00	2.416411e+00	1.759854e+00	2.989336e+00
1.574000e+00	3.421559e-02	5.775575e-01	5.785702e-01
1.574256e+00	-4.217642e-02	4.457294e-01	4.477204e-01
1.575000e+00	2.176900e+00	1.629835e+00	2.719422e+00
1.575482e+00	3.387864e+00	2.226245e+00	4.053861e+00
1.575830e+00	1.038368e+00	1.051187e+00	1.477566e+00
1.576000e+00	1.192742e+00	1.116924e+00	1.634060e+00
1.576824e+00	1.809693e+00	1.426822e+00	2.304520e+00
1.577000e+00	2.891577e+00	1.956527e+00	3.491306e+00
1.577262e+00	7.265093e-01	8.813684e-01	1.142202e+00
1.578000e+00	1.278220e+00	1.145850e+00	1.716630e+00
1.578752e+00	1.682698e+00	1.336751e+00	2.149041e+00
1.579000e+00	1.581663e+00	1.283229e+00	2.036746e+00
1.579940e+00	2.204306e+00	1.570692e+00	2.706665e+00
1.580000e+00	1.639653e+00	1.301608e+00	2.093477e+00
1.581000e+00	1.976069e+00	1.446977e+00	2.449203e+00
1.582000e+00	2.061572e+00	1.472930e+00	2.533693e+00
1.583000e+00	2.094349e+00	1.477427e+00	2.563023e+00
1.584000e+00	2.210753e+00	1.515837e+00	2.680520e+00
1.585000e+00	2.230044e+00	1.510305e+00	2.693347e+00
1.586000e+00	2.282323e+00	1.519027e+00	2.741613e+00
1.587000e+00	2.334138e+00	1.528953e+00	2.790322e+00
1.588000e+00	2.392528e+00	1.540048e+00	2.845336e+00
1.589000e+00	2.459577e+00	1.553427e+00	2.909064e+00
1.590000e+00	2.240235e+00	1.433912e+00	5.314471e+00
1.590501e+00	2.734281e+00	1.651626e+00	3.194395e+00
1.591000e+00	2.027256e+00	1.403984e+00	2.465956e+00
1.592000e+00	2.786980e+00	1.640714e+00	3.234069e+00
1.593000e+00	2.698026e+00	1.590750e+00	3.132065e+00
1.594000e+00	2.767625e+00	1.605382e+00	3.199531e+00
1.595000e+00	2.836653e+00	1.616266e+00	3.264800e+00
1.596000e+00	2.764168e+00	1.559837e+00	3.173912e+00
1.597000e+00	2.977573e+00	1.636262e+00	3.397542e+00
1.598000e+00	3.044023e+00	1.646828e+00	3.460942e+00
1.599000e+00	3.128613e+00	1.659241e+00	3.541369e+00
1.600000e+00	3.164518e+00	1.658598e+00	3.572831e+00
1.601000e+00	3.261369e+00	1.674093e+00	3.665940e+00
1.602000e+00	3.273674e+00	1.666245e+00	3.673325e+00
1.603000e+00	3.274875e+00	1.629892e+00	5.938599e+00
1.604000e+00	3.313669e+00	1.643786e+00	3.698977e+00
1.605000e+00	3.325179e+00	1.644451e+00	3.709586e+00
1.606000e+00	3.704153e+00	1.779299e+00	4.109338e+00
1.607000e+00	3.372861e+00	1.600534e+00	3.733350e+00
1.607626e+00	3.358265e+00	1.600736e+00	3.720255e+00
1.608000e+00	3.638848e+00	1.694081e+00	4.013867e+00
1.609000e+00	3.718923e+00	1.696405e+00	4.087564e+00
1.610000e+00	3.775687e+00	1.706958e+00	4.143612e+00
1.611000e+00	3.803110e+00	1.669959e+00	4.153602e+00
1.611300e+00	3.453793e+00	1.575162e+00	3.796028e+00
1.612000e+00	3.757095e+00	1.678554e+00	4.115011e+00
1.613000e+00	3.819259e+00	1.663403e+00	4.165771e+00
1.614000e+00	3.900217e+00	1.667346e+00	4.241667e+00
1.615000e+00	4.042210e+00	1.684031e+00	4.378975e+00
1.616000e+00	4.073732e+00	1.686957e+00	4.409208e+00
1.617000e+00	4.133776e+00	1.671940e+00	4.459091e+00
1.618000e+00	4.071351e+00	1.657607e+00	4.395858e+00
1.619000e+00	4.124956e+00	1.637420e+00	4.438064e+00
1.620000e+00	4.192611e+00	1.634266e+00	4.499868e+00
1.621000e+00	4.349193e+00	1.656283e+00	4.653897e+00
1.622000e+00	4.334934e+00	1.638227e+00	4.634160e+00
1.623000e+00	4.291760e+00	1.613399e+00	4.585004e+00
1.624000e+00	4.395732e+00	1.616809e+00	4.683645e+00
1.625000e+00	4.411151e+00	1.602709e+00	4.693286e+00
1.626000e+00	4.478314e+00	1.598038e+00	4.754895e+00
1.627000e+00	4.514459e+00	1.587180e+00	4.785340e+00
1.628000e+00	4.567712e+00	1.578934e+00	4.832910e+00
1.629000e+00	3.450546e+00	1.033298e+00	3.601940e+00
1.630000e+00	6.348997e+00	2.320219e+00	6.759673e+00
1.631000e+00	6.084449e+00	2.222158e+00	6.477538e+00
1.632000e+00	6.011530e+00	2.159238e+00	6.387550e+00
1.633000e+00	5.829496e+00	2.080358e+00	6.189581e+00
1.634000e+00	5.741885e+00	2.018993e+00	6.086507e+00
1.635000e+00	5.609303e+00	1.952358e+00	5.939359e+00
1.636000e+00	5.525511e+00	1.895128e+00	5.841471e+00
1.637000e+00	5.425917e+00	1.837113e+00	5.728487e+00
1.638000e+00	5.353450e+00	1.784662e+00	5.643088e+00
1.639000e+00	5.278135e+00	1.733182e+00	5.555414e+00
1.640000e+00	5.219448e+00	1.685353e+00	5.484802e+00
1.641000e+00	5.163408e+00	1.639068e+00	5.417318e+00
1.642000e+00	5.118704e+00	1.595406e+00	5.361571e+00
1.643000e+00	5.078736e+00	1.553361e+00	5.310979e+00
1.644000e+00	5.047261e+00	1.513324e+00	5.269250e+00
1.645000e+00	5.021086e+00	1.474782e+00	5.233191e+00
1.646000e+00	3.556807e+00	6.683224e-01	3.619051e+00
1.646698e+00	-2.742666e+01	-1.638185e+01	3.194662e+01
1.647000e+00	4.165096e+00	7.248604e-01	4.227700e+00
1.648000e+00	4.148532e+00	7.052626e-01	4.208054e+00
1.648621e+00	-4.742078e+01	-2.858073e+01	5.536776e+01
1.648885e+00	4.468474e+00	6.935060e-01	4.521970e+00
1.649000e+00	4.495984e+00	7.215476e-01	4.553516e+00
1.650000e+00	4.645943e+00	7.208173e-01	4.701528e+00
1.651000e+00	4.801927e+00	7.155942e-01	4.854954e+00
1.652000e+00	5.045939e+00	7.161626e-01	5.096508e+00
1.653000e+00	5.135037e+00	7.014998e-01	5.182731e+00
1.654000e+00	5.441026e+00	7.023514e-01	5.486170e+00
1.655000e+00	5.646396e+00	6.926135e-01	5.688717e+00
1.656000e+00	6.086036e+00	6.964918e-01	6.125760e+00
1.657000e+00	6.030648e+00	6.641664e-01	6.067110e+00
1.658000e+00	5.878500e+00	6.262999e-01	5.911770e+00
1.659000e+00	6.254561e+00	6.176215e-01	6.284981e+00
1.659887e+00	4.107238e+01	3.285981e+01	5.259951e+01
1.660000e+00	6.421958e+00	5.976824e-01	6.449711e+00
1.660340e+00	6.060787e+00	5.669313e-01	6.087245e+00
1.661000e+00	6.003724e+00	5.444667e-01	6.028361e+00
1.661645e+00	1.821935e+01	1.408232e+01	2.302730e+01
1.662000e+00	5.196083e+00	4.830367e-01	5.218486e+00
1.663000e+00	5.316899e+00	4.676860e-01	5.337428e+00
1.664000e+00	5.673894e+00	4.584887e-01	5.692389e+00
1.665000e+00	5.520231e+00	4.316302e-01	5.537080e+00
1.665294e+00	5.401351e+00	4.211455e-01	5.417745e+00
1.666000e+00	5.614794e+00	4.113375e-01	5.629841e+00
1.666274e+00	6.200191e+00	1.308954e+00	6.336855e+00
1.666758e+00	5.935564e+00	7.335356e-01	5.980719e+00
1.667000e+00	5.810135e+00	4.130561e-01	5.824799e+00
1.668000e+00	5.538127e+00	3.622278e-01	5.549961e+00
1.668260e+00	5.608445e+00	1.251146e+00	5.746306e+00
1.668520e+00	5.619120e+00	4.771671e-01	5.639344e+00
1.669000e+00	5.691775e+00	3.555951e-01	5.702872e+00
1.670000e+00	5.808204e+00	3.262630e-01	5.817360e+00
1.671000e+00	5.899639e+00	3.005518e-01	5.907290e+00
1.672000e+00	6.086169e+00	2.754567e-01	6.092399e+00
1.672274e+00	7.745716e+00	1.206769e+01	1.433964e+01
1.672625e+00	6.130568e+00	1.800351e+00	6.389454e+00
1.673000e+00	5.938661e+00	3.884282e-01	5.951350e+00
1.673333e+00	5.994924e+00	5.351601e-01	6.018764e+00
1.674000e+00	6.023138e+00	4.468228e-01	6.039689e+00
1.674688e+00	6.091294e+00	3.980099e-01	6.104283e+00
1.675000e+00	6.096957e+00	4.404864e-01	6.112848e+00
1.676000e+00	6.077386e+00	9.738296e-01	6.154914e+00
1.676455e+00	4.560973e+00	2.821884e+00	5.363349e+00
1.677000e+00	6.095252e+00	5.980357e-01	6.124520e+00
1.677352e+00	7.085686e+00	3.293742e-01	7.093337e+00
1.677676e+00	5.773200e+00	4.053137e-01	5.787411e+00
1.678000e+00	6.222392e+00	4.170456e-01	6.236352e+00
1.679000e+00	6.305194e+00	4.827208e-01	6.323645e+00
1.680000e+00	5.770063e+00	1.040985e+00	5.863214e+00
1.680373e+00	6.239068e+00	4.073258e-01	6.252350e+00
1.681000e+00	6.221544e+00	3.644651e-01	6.232210e+00
1.681507e+00	6.226052e+00	3.195135e-01	6.234245e+00
1.682000e+00	6.146798e+00	4.866708e-01	6.166034e+00
1.682519e+00	5.898699e+00	8.327326e-01	5.957188e+00
1.682840e+00	5.898516e+00	5.466887e-01	5.923796e+00
1.683000e+00	6.285237e+00	4.434743e-01	6.300863e+00
1.683326e+00	9.926031e+00	3.433437e-01	9.931967e+00
1.684000e+00	6.285087e+00	2.652145e-01	6.290680e+00
1.685000e+00	6.024225e+00	4.682680e-01	6.042397e+00
1.685765e+00	6.109148e+00	5.964971e-01	6.138200e+00
1.686000e+00	5.682044e+00	5.442069e-01	5.708046e+00
1.686473e+00	6.326733e+00	1.928719e-01	6.329672e+00
1.687000e+00	5.929511e+00	5.434352e-01	5.954361e+00
1.687528e+00	6.629834e+00	-1.378330e-01	6.631267e+00
1.688000e+00	6.195959e+00	2.852427e-01	6.202521e+00
1.688531e+00	6.286151e+00	2.390072e-01	6.290693e+00
1.689000e+00	5.535343e+00	8.381282e-01	5.598436e+00
1.689300e+00	5.974727e+00	4.782635e-01	5.993838e+00
1.690000e+00	6.315929e+00	1.382413e-01	6.317442e+00
1.690333e+00	6.011222e+00	3.584115e-01	6.021897e+00
1.691000e+00	6.242327e+00	1.728617e-01	6.244720e+00
1.691516e+00	6.160734e+00	2.495158e-01	6.165785e+00
1.692000e+00	5.232693e+00	9.116352e-01	5.311512e+00
1.692514e+00	6.750042e+00	-2.897829e-01	6.756259e+00
1.692782e+00	5.994179e+00	1.090803e-01	5.995172e+00
1.693000e+00	5.649872e+00	4.870156e-01	5.670823e+00
1.693701e+00	5.549294e+00	5.770268e-01	5.579214e+00
1.694000e+00	6.168470e+00	1.277047e-01	6.169792e+00
1.695000e+00	6.203829e+00	9.429309e-02	6.204546e+00
1.696000e+00	6.665829e+00	-2.014847e-01	6.668873e+00
1.697000e+00	7.320548e+00	-4.657627e-01	7.335350e+00
1.698000e+00	7.655547e+00	-5.272818e-01	7.673684e+00
1.698519e+00	3.292385e+00	1.118922e+00	3.477325e+00
1.699000e+00	6.372742e+00	-4.323518e-01	6.387392e+00
1.700000e+00	6.885930e+00	-5.117275e-01	6.904918e+00
1.701000e+00	1.731290e+00	2.423391e+00	2.978290e+00
1.701333e+00	6.922786e+00	-5.534380e-01	6.944873e+00
1.702000e+00	6.996589e+00	-5.805957e-01	7.020638e+00
1.702323e+00	5.484184e+00	2.402565e-01	5.489444e+00
1.703000e+00	4.403308e+00	8.245109e-01	4.479837e+00
1.703689e+00	7.044028e+00	-6.353189e-01	7.072621e+00
1.704000e+00	4.571780e+00	7.045431e-01	4.625749e+00
1.704567e+00	7.029437e+00	-6.584156e-01	7.060205e+00
1.705000e+00	5.229462e+00	3.147229e-01	5.238924e+00
1.705744e+00	5.223746e+00	2.514462e-01	5.229795e+00
1.706000e+00	5.342371e+00	1.599127e-01	5.344764e+00
1.707000e+00	5.510368e+00	3.502144e-02	5.510480e+00
1.708000e+00	5.731600e+00	-1.066803e-01	5.732593e+00
1.709000e+00	5.919709e+00	-2.153346e-01	5.923625e+00
1.710000e+00	6.263444e+00	-3.553978e-01	6.273519e+00
1.711000e+00	6.072289e+00	-4.222178e-01	6.086950e+00
1.712000e+00	6.361546e+00	-5.363736e-01	6.384118e+00
1.713000e+00	6.588763e+00	-6.354992e-01	6.619340e+00
1.714000e+00	6.901067e+00	-7.462258e-01	6.941295e+00
1.715000e+00	6.928172e+00	-7.994221e-01	6.974141e+00
1.716000e+00	7.213720e+00	-9.013135e-01	7.269809e+00
1.716278e+00	6.056842e+00	-7.414059e-01	6.102050e+00
1.717000e+00	7.143400e+00	-1.023010e+00	7.216281e+00
1.717739e+00	5.771001e+00	-3.713385e-01	5.782935e+00
1.718000e+00	7.285403e+00	-1.088829e+00	7.366318e+00
1.718493e+00	1.227471e-01	2.177222e+00	2.180679e+00
1.718775e+00	5.619684e+00	-5.853710e-01	5.650090e+00
1.719000e+00	4.134577e+00	-1.429890e-01	4.137049e+00
1.719707e+00	6.038208e+00	-6.166883e-01	6.069618e+00
1.720000e+00	6.122250e+00	-6.587318e-01	6.157586e+00
1.720490e+00	6.284910e+00	-7.458851e-01	6.329016e+00
1.721000e+00	6.259470e+00	-7.459329e-01	6.303759e+00
1.722000e+00	6.206747e+00	-7.457207e-01	6.251384e+00
1.722556e+00	5.700006e+00	-5.314630e-01	5.724729e+00
1.723000e+00	2.920260e+00	6.967515e-01	3.002230e+00
1.723351e+00	3.366409e+00	4.742225e-01	3.399647e+00
1.723696e+00	7.275444e+00	-1.244658e+00	7.381142e+00
1.724000e+00	5.529540e+00	-5.132602e-01	5.553310e+00
1.724324e+00	6.712353e+00	-1.068180e+00	6.796815e+00
1.724662e+00	5.930320e+00	-7.188882e-01	5.973734e+00
1.725000e+00	6.213396e+00	-8.561720e-01	6.272106e+00
1.726000e+00	6.195927e+00	-8.740857e-01	6.257279e+00
1.727000e+00	2.578822e+00	7.283900e-01	2.679715e+00
1.727724e+00	3.164272e+00	4.135133e-01	3.191177e+00
1.728000e+00	3.343348e+00	3.287435e-01	3.359472e+00
1.728361e+00	3.429703e+00	2.644587e-01	3.439884e+00
1.729000e+00	3.689689e+00	1.229779e-01	3.691738e+00
1.730000e+00	4.064538e+00	-7.560853e-02	4.065241e+00
1.731000e+00	4.228944e+00	-1.867383e-01	4.233065e+00
1.732000e+00	4.398818e+00	-2.950052e-01	4.408699e+00
1.733000e+00	4.567880e+00	-3.996573e-01	4.585330e+00
1.733268e+00	-4.251020e+00	3.532066e+00	5.526903e+00
1.733753e+00	6.666787e+00	-1.392189e+00	6.810598e+00
1.734000e+00	6.768300e+00	-1.420915e+00	6.915843e+00
1.735000e+00	6.772484e+00	-1.446748e+00	6.925288e+00
1.735315e+00	6.731219e+00	-1.444558e+00	6.884479e+00
1.736000e+00	6.170304e+00	-1.205108e+00	6.286886e+00
1.736528e+00	5.891576e+00	-1.090748e+00	5.991694e+00
1.737000e+00	6.007756e+00	-1.154696e+00	6.117717e+00
1.738000e+00	6.008414e+00	-1.177605e+00	6.122727e+00
1.739000e+00	6.007340e+00	-1.200635e+00	6.126146e+00
1.740000e+00	6.005462e+00	-1.224222e+00	6.128972e+00
1.741000e+00	6.001934e+00	-1.246963e+00	6.130100e+00
1.742000e+00	5.997527e+00	-1.270857e+00	6.130694e+00
1.743000e+00	5.992208e+00	-1.292346e+00	6.129985e+00
1.744000e+00	5.985971e+00	-1.316019e+00	6.128928e+00
1.745000e+00	5.983096e+00	-1.338461e+00	6.130980e+00
1.746000e+00	5.969526e+00	-1.360182e+00	6.122527e+00
1.747000e+00	5.974741e+00	-1.383926e+00	6.132926e+00
1.748000e+00	5.958501e+00	-1.404889e+00	6.121882e+00
1.749000e+00	5.942896e+00	-1.424724e+00	6.111289e+00
1.750000e+00	5.883390e+00	-1.423586e+00	6.053171e+00
1.750333e+00	-5.301395e+01	2.626839e+01	5.916509e+01
1.750583e+00	5.193812e+00	-1.397813e+00	5.378621e+00
1.751000e+00	6.632108e+00	-1.822504e+00	6.877964e+00
1.751333e+00	5.140498e+00	-1.220051e+00	5.283298e+00
1.752000e+00	5.184660e+00	-1.211950e+00	5.324427e+00
1.752425e+00	5.267229e+00	-1.281406e+00	5.420858e+00
1.752712e+00	5.380858e+00	-1.330129e+00	5.542822e+00
1.753000e+00	5.193663e+00	-1.253718e+00	5.342840e+00
1.753314e+00	5.345191e+00	-1.332442e+00	5.508763e+00
1.754000e+00	5.390888e+00	-1.367407e+00	5.561607e+00
1.755000e+00	5.205193e+00	-1.302394e+00	5.365656e+00
1.756000e+00	5.195088e+00	-1.322635e+00	5.360812e+00
1.757000e+00	5.211560e+00	-1.354359e+00	5.384668e+00
1.757700e+00	5.247829e+00	-1.380840e+00	5.426456e+00
1.758000e+00	5.226942e+00	-1.385778e+00	5.407523e+00
1.759000e+00	4.934031e+00	-1.267685e+00	5.094280e+00
1.759814e+00	6.062647e+00	-1.851160e+00	6.338965e+00
